4.000000000000000e+02	1.491445914637388e+00
4.012012012012012e+02	1.491603682937069e+00
4.024024024024024e+02	1.491756737949020e+00
4.036036036036036e+02	1.491905184565714e+00
4.048048048048048e+02	1.492049125260561e+00
4.060060060060060e+02	1.492188660148600e+00
4.072072072072072e+02	1.492323887045526e+00
4.084084084084084e+02	1.492454901525095e+00
4.096096096096096e+02	1.492581796974959e+00
4.108108108108108e+02	1.492704664650981e+00
4.120120120120120e+02	1.492823593730061e+00
4.132132132132132e+02	1.492938671361545e+00
4.144144144144144e+02	1.493049982717221e+00
4.156156156156156e+02	1.493157611039988e+00
4.168168168168168e+02	1.493261637691189e+00
4.180180180180180e+02	1.493362142196696e+00
4.192192192192192e+02	1.493459202291745e+00
4.204204204204204e+02	1.493552893964575e+00
4.216216216216216e+02	1.493643291498910e+00
4.228228228228228e+02	1.493730467515300e+00
4.240240240240240e+02	1.493814493011380e+00
4.252252252252252e+02	1.493895437401050e+00
4.264264264264264e+02	1.493973368552628e+00
4.276276276276276e+02	1.494048352825997e+00
4.288288288288288e+02	1.494120455108778e+00
4.300300300300300e+02	1.494189738851553e+00
4.312312312312312e+02	1.494256266102168e+00
4.324324324324324e+02	1.494320097539143e+00
4.336336336336336e+02	1.494381292504212e+00
4.348348348348349e+02	1.494439909034020e+00
4.360360360360360e+02	1.494496003891000e+00
4.372372372372373e+02	1.494549632593451e+00
4.384384384384384e+02	1.494600849444840e+00
4.396396396396397e+02	1.494649707562361e+00
4.408408408408408e+02	1.494696258904747e+00
4.420420420420421e+02	1.494740554299385e+00
4.432432432432432e+02	1.494782643468729e+00
4.444444444444445e+02	1.494822575056048e+00
4.456456456456456e+02	1.494860396650515e+00
4.468468468468469e+02	1.494896154811667e+00
4.480480480480480e+02	1.494929895093236e+00
4.492492492492493e+02	1.494961662066397e+00
4.504504504504504e+02	1.494991499342412e+00
4.516516516516517e+02	1.495019449594716e+00
4.528528528528528e+02	1.495045554580454e+00
4.540540540540541e+02	1.495069855161468e+00
4.552552552552552e+02	1.495092391324773e+00
4.564564564564565e+02	1.495113202202518e+00
4.576576576576576e+02	1.495132326091450e+00
4.588588588588589e+02	1.495149800471902e+00
4.600600600600600e+02	1.495165662026310e+00
4.612612612612613e+02	1.495179946657270e+00
4.624624624624624e+02	1.495192689505157e+00
4.636636636636637e+02	1.495203924965308e+00
4.648648648648649e+02	1.495213686704786e+00
4.660660660660661e+02	1.495222007678735e+00
4.672672672672672e+02	1.495228920146335e+00
4.684684684684685e+02	1.495234455686370e+00
4.696696696696697e+02	1.495238645212418e+00
4.708708708708709e+02	1.495241518987679e+00
4.720720720720720e+02	1.495243106639431e+00
4.732732732732733e+02	1.495243437173152e+00
4.744744744744745e+02	1.495242538986299e+00
4.756756756756757e+02	1.495240439881747e+00
4.768768768768768e+02	1.495237167080920e+00
4.780780780780781e+02	1.495232747236599e+00
4.792792792792793e+02	1.495227206445427e+00
4.804804804804805e+02	1.495220570260118e+00
4.816816816816817e+02	1.495212863701376e+00
4.828828828828829e+02	1.495204111269527e+00
4.840840840840841e+02	1.495194336955886e+00
4.852852852852853e+02	1.495183564253842e+00
4.864864864864865e+02	1.495171816169696e+00
4.876876876876877e+02	1.495159115233236e+00
4.888888888888889e+02	1.495145483508064e+00
4.900900900900901e+02	1.495130942601687e+00
4.912912912912913e+02	1.495115513675367e+00
4.924924924924925e+02	1.495099217453742e+00
4.936936936936937e+02	1.495082074234229e+00
4.948948948948949e+02	1.495064103896199e+00
4.960960960960961e+02	1.495045325909951e+00
4.972972972972973e+02	1.495025759345467e+00
4.984984984984985e+02	1.495005422880974e+00
