4.000000000000000e+02	1.503585470640183e+00
4.012012012012012e+02	1.503541256822914e+00
4.024024024024024e+02	1.503495893717774e+00
4.036036036036036e+02	1.503449416423254e+00
4.048048048048048e+02	1.503401859167499e+00
4.060060060060060e+02	1.503353255330269e+00
4.072072072072072e+02	1.503303637464306e+00
4.084084084084084e+02	1.503253037316141e+00
4.096096096096096e+02	1.503201485846336e+00
4.108108108108108e+02	1.503149013249190e+00
4.120120120120120e+02	1.503095648971926e+00
4.132132132132132e+02	1.503041421733362e+00
4.144144144144144e+02	1.502986359542090e+00
4.156156156156156e+02	1.502930489714177e+00
4.168168168168168e+02	1.502873838890399e+00
4.180180180180180e+02	1.502816433053014e+00
4.192192192192192e+02	1.502758297542106e+00
4.204204204204204e+02	1.502699457071490e+00
4.216216216216216e+02	1.502639935744205e+00
4.228228228228228e+02	1.502579757067606e+00
4.240240240240240e+02	1.502518943968053e+00
4.252252252252252e+02	1.502457518805226e+00
4.264264264264264e+02	1.502395503386065e+00
4.276276276276276e+02	1.502332918978344e+00
4.288288288288288e+02	1.502269786323906e+00
4.300300300300300e+02	1.502206125651538e+00
4.312312312312312e+02	1.502141956689531e+00
4.324324324324324e+02	1.502077298677906e+00
4.336336336336336e+02	1.502012170380328e+00
4.348348348348349e+02	1.501946590095716e+00
4.360360360360360e+02	1.501880575669558e+00
4.372372372372373e+02	1.501814144504927e+00
4.384384384384384e+02	1.501747313573226e+00
4.396396396396397e+02	1.501680099424656e+00
4.408408408408408e+02	1.501612518198415e+00
4.420420420420421e+02	1.501544585632641e+00
4.432432432432432e+02	1.501476317074101e+00
4.444444444444445e+02	1.501407727487639e+00
4.456456456456456e+02	1.501338831465381e+00
4.468468468468469e+02	1.501269643235705e+00
4.480480480480480e+02	1.501200176671995e+00
4.492492492492493e+02	1.501130445301166e+00
4.504504504504504e+02	1.501060462311981e+00
4.516516516516517e+02	1.500990240563154e+00
4.528528528528528e+02	1.500919792591255e+00
