8.000000000000000e+02	1.486846896320945e+00
8.008008008008009e+02	1.486825087852987e+00
8.016016016016016e+02	1.486803326812825e+00
8.024024024024025e+02	1.486781613100362e+00
8.032032032032032e+02	1.486759946615468e+00
8.040040040040041e+02	1.486738327257983e+00
8.048048048048048e+02	1.486716754927721e+00
8.056056056056057e+02	1.486695229524476e+00
8.064064064064064e+02	1.486673750948021e+00
8.072072072072073e+02	1.486652319098117e+00
8.080080080080080e+02	1.486630933874512e+00
8.088088088088089e+02	1.486609595176948e+00
8.096096096096096e+02	1.486588302905164e+00
8.104104104104105e+02	1.486567056958897e+00
8.112112112112112e+02	1.486545857237887e+00
8.120120120120121e+02	1.486524703641882e+00
8.128128128128128e+02	1.486503596070639e+00
8.136136136136137e+02	1.486482534423929e+00
8.144144144144144e+02	1.486461518601537e+00
8.152152152152153e+02	1.486440548503271e+00
8.160160160160160e+02	1.486419624028957e+00
8.168168168168169e+02	1.486398745078450e+00
8.176176176176176e+02	1.486377911551634e+00
8.184184184184185e+02	1.486357123348423e+00
8.192192192192192e+02	1.486336380368765e+00
8.200200200200201e+02	1.486315682512649e+00
8.208208208208208e+02	1.486295029680100e+00
8.216216216216217e+02	1.486274421771190e+00
8.224224224224224e+02	1.486253858686034e+00
8.232232232232233e+02	1.486233340324798e+00
8.240240240240240e+02	1.486212866587697e+00
8.248248248248249e+02	1.486192437375002e+00
8.256256256256256e+02	1.486172052587041e+00
8.264264264264265e+02	1.486151712124198e+00
8.272272272272272e+02	1.486131415886922e+00
8.280280280280281e+02	1.486111163775725e+00
8.288288288288288e+02	1.486090955691185e+00
8.296296296296297e+02	1.486070791533950e+00
8.304304304304304e+02	1.486050671204738e+00
8.312312312312313e+02	1.486030594604343e+00
8.320320320320320e+02	1.486010561633633e+00
8.328328328328329e+02	1.485990572193554e+00
8.336336336336336e+02	1.485970626185136e+00
8.344344344344345e+02	1.485950723509486e+00
8.352352352352352e+02	1.485930864067801e+00
8.360360360360361e+02	1.485911047761362e+00
8.368368368368368e+02	1.485891274491539e+00
8.376376376376377e+02	1.485871544159796e+00
8.384384384384384e+02	1.485851856667686e+00
8.392392392392393e+02	1.485832211916860e+00
8.400400400400400e+02	1.485812609809065e+00
8.408408408408409e+02	1.485793050246147e+00
8.416416416416416e+02	1.485773533130053e+00
8.424424424424425e+02	1.485754058362831e+00
8.432432432432432e+02	1.485734625846637e+00
8.440440440440441e+02	1.485715235483730e+00
8.448448448448448e+02	1.485695887176479e+00
8.456456456456457e+02	1.485676580827362e+00
8.464464464464464e+02	1.485657316338968e+00
8.472472472472473e+02	1.485638093614001e+00
8.480480480480480e+02	1.485618912555277e+00
8.488488488488489e+02	1.485599773065731e+00
8.496496496496496e+02	1.485580675048416e+00
8.504504504504505e+02	1.485561618406501e+00
8.512512512512512e+02	1.485542603043282e+00
8.520520520520521e+02	1.485523628862172e+00
8.528528528528528e+02	1.485504695766712e+00
8.536536536536537e+02	1.485485803660567e+00
8.544544544544544e+02	1.485466952447529e+00
8.552552552552553e+02	1.485448142031518e+00
8.560560560560560e+02	1.485429372316586e+00
8.568568568568569e+02	1.485410643206913e+00
8.576576576576576e+02	1.485391954606815e+00
8.584584584584585e+02	1.485373306420738e+00
8.592592592592592e+02	1.485354698553266e+00
8.600600600600601e+02	1.485336130909118e+00
8.608608608608608e+02	1.485317603393151e+00
8.616616616616617e+02	1.485299115910363e+00
8.624624624624624e+02	1.485280668365887e+00
8.632632632632633e+02	1.485262260665001e+00
8.640640640640640e+02	1.485243892713124e+00
8.648648648648649e+02	1.485225564415820e+00
8.656656656656656e+02	1.485207275678795e+00
8.664664664664665e+02	1.485189026407904e+00
8.672672672672672e+02	1.485170816509144e+00
8.680680680680681e+02	1.485152645888665e+00
8.688688688688688e+02	1.485134514452761e+00
8.696696696696697e+02	1.485116422107880e+00
8.704704704704704e+02	1.485098368760618e+00
8.712712712712713e+02	1.485080354317724e+00
8.720720720720720e+02	1.485062378686099e+00
8.728728728728729e+02	1.485044441772797e+00
8.736736736736736e+02	1.485026543485028e+00
8.744744744744745e+02	1.485008683730157e+00
8.752752752752752e+02	1.484990862415704e+00
8.760760760760761e+02	1.484973079449348e+00
8.768768768768768e+02	1.484955334738925e+00
8.776776776776777e+02	1.484937628192429e+00
8.784784784784785e+02	1.484919959718014e+00
8.792792792792793e+02	1.484902329223997e+00
